row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_MeOH_t1_modified.mzXML Peak area,NEG_MeOH_t2_modified.mzXML Peak area,NEG_MeOH_t3_modified.mzXML Peak area,NEG_MAZ_21_t1_modified.mzXML Peak area,NEG_MAZ_21_t2_modified.mzXML Peak area,NEG_MAZ_21_t3_modified.mzXML Peak area,NEG_MAZ_19_t1_modified.mzXML Peak area,NEG_MAZ_19_t2_modified.mzXML Peak area,NEG_MAZ_19_t3_modified.mzXML Peak area,NEG_MAZ_18_t1_modified.mzXML Peak area,NEG_MAZ_18_t2_modified.mzXML Peak area,NEG_MAZ_18_t3_modified.mzXML Peak area,NEG_MAZ_17_t1_modified.mzXML Peak area,NEG_MAZ_17_t2_modified.mzXML Peak area,NEG_MAZ_17_t3_modified.mzXML Peak area,NEG_MAZ_16_t1_modified.mzXML Peak area,NEG_MAZ_16_t2_modified.mzXML Peak area,NEG_MAZ_16_t3_modified.mzXML Peak area,
1221,651.1715689126796,11.6491165,,,,,,,,,,,0,0,0,13657.226,13657.226,13978.851,1229.5889,1128.6002,1139.869,23888.207,22941.656,22240.113,322.71115,197.07574,254.117,0,0,0,
1222,875.2401635046023,11.667233,,,,,,,,,,,0,0,0,451.92395,451.92395,431.21753,0,0,0,0,0,0,0,0,0,0,0,0,
1223,675.2298712402821,11.67195,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,259.45306,146.16417,216.47641,0,0,0,
1224,339.0875312318871,11.673195,,,,,,,,,,,0,0,0,339.45984,339.45984,286.67282,0,0,0,0,0,0,0,0,0,0,0,0,
1225,459.1298561421234,11.673195,,,,,,,,,,,0,0,0,10353.129,10353.129,9892.988,0,0,0,0,0,0,0,0,0,0,0,0,
1226,495.1064413824707,11.673195,,,,,,,,,,,0,0,0,445.99368,445.99368,500.31003,0,0,0,0,0,0,0,0,0,0,0,0,
1227,527.1174979877347,11.673195,,,,,,,,,,,0,0,0,859.94543,859.94543,850.16156,0,0,0,0,0,0,0,0,0,0,0,0,
1228,447.2596300971392,11.677922,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,355.24338,343.32635,468.50092,0,0,0,
1229,855.2264230095608,11.726111,,,,,,,,,,,0,0,0,367.22653,367.22653,345.0636,0,0,0,0,0,0,0,0,0,0,0,0,
1230,624.168049953796,11.755101,,,,,,,,,,,0,0,0,328.42938,328.42938,372.26196,0,0,0,170.65541,231.17447,264.53558,0,0,0,0,0,0,
1231,647.1702839654441,11.7552595,,,,,,,,,,,0,0,0,1267.0122,1267.0122,1511.3094,0,0,0,728.61725,822.6431,1015.8252,390.8966,455.61053,636.2398,557.2406,647.3508,693.4801,
1232,663.2298258452314,11.773433,,,,,,,,,,,0,0,0,289.13696,289.13696,285.33463,0,0,0,0,0,0,0,0,0,0,0,0,
1233,832.2233389078096,11.832339,,,,,,,,,,,0,0,0,124.45451,124.45451,201.16896,0,0,0,0,0,0,0,0,0,0,0,0,
1234,299.05605420188743,11.843406,,,,,,,,,,,0,0,0,0,0,0,547.2651,511.79382,607.4751,0,0,0,0,0,0,0,0,0,
1235,875.2409937707392,11.844195,,,,,,,,,,,0,0,0,760.52014,760.52014,796.85175,0,0,0,0,0,0,0,0,0,0,0,0,
1236,437.1011261997799,11.854828,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.2916,225.70198,204.18163,
1237,401.12448537899576,11.856163,,,,,,,,,,,0,0,0,1558.3298,1558.3298,1750.9702,0,0,0,874.46436,854.3994,801.67456,233.3825,204.72214,239.75203,3056.464,2756.9875,2780.9985,
1238,495.1067422596489,11.90295,,,,,,,,,,,0,0,0,893.8526,893.8526,1038.6301,0,0,0,0,0,0,0,0,0,0,0,0,
1239,669.2554986713645,11.906349,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1298.4304,785.7891,902.2626,0,0,0,
1240,585.1979776674024,11.912183,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,86573.266,71887.48,85477.78,0,0,0,
1241,629.224011107876,11.912261,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2492.1355,1765.9978,1892.5676,0,0,0,
1242,459.1300780213648,11.914683,,,,,,,,,,,0,0,0,13252.029,13252.029,12723.7295,0,0,0,0,0,0,0,0,0,0,0,0,
1243,505.1357363573029,11.914683,,,,,,,,,,,0,0,0,452.06787,452.06787,358.8837,0,0,0,0,0,0,0,0,0,0,0,0,
1244,522.1255675632748,11.914683,,,,,,,,,,,0,0,0,737.63684,737.63684,312.22153,0,0,0,0,0,0,0,0,0,0,0,0,
1245,527.117276507202,11.914683,,,,,,,,,,,0,0,0,1043.3978,1043.3978,954.9551,0,0,0,0,0,0,0,0,0,0,0,0,
1246,495.16618154813517,11.918095,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1787.6934,1578.4154,1951.097,0,0,0,
1247,575.1689887726253,11.918095,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9434.861,7671.8354,8456.761,0,0,0,
1248,615.2083917034865,11.929833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1004.43365,766.3686,903.03845,0,0,0,
1249,441.24933555750204,11.959277,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,995.7262,1181.5585,1510.7413,0,0,0,
1250,719.1809415022955,12.035339,,,,,,,,,,,0,0,0,0,0,0,0,0,0,561.93115,316.0194,404.3552,0,0,0,0,0,0,
1251,619.1432824961579,12.041751,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,703.2064,516.8469,568.73126,0,0,0,
1252,853.291473457219,12.0466385,,,,,,,,,,,0,0,0,319.41708,319.41708,244.69522,0,0,0,0,0,0,0,0,0,0,0,0,
1253,687.1300257435936,12.047611,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,229.05771,162.71677,162.15958,0,0,0,
1254,832.2214876839616,12.049039,,,,,,,,,,,0,0,0,264.3319,264.3319,276.82584,0,0,0,0,0,0,0,0,0,0,0,0,
1255,551.1559932936032,12.053494,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6665.1084,5219.4097,6662.5884,0,0,0,
1256,875.2394564339883,12.058394,,,,,,,,,,,0,0,0,739.19977,739.19977,722.4208,0,0,0,0,0,0,0,0,0,0,0,0,
1257,597.1615016572614,12.059322,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2061.9153,1435.1575,1778.6758,0,0,0,
1258,501.14014474347636,12.07487,,,,,,,,,,,0,0,0,317.53336,317.53336,312.0402,0,0,0,0,0,0,0,0,0,320.6123,243.3517,265.56335,
1259,483.0970111532215,12.128422,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,284.29947,240.26204,317.8674,0,0,0,
1260,565.1357542321334,12.147133,,,,,,,,,,,0,0,0,252.05666,252.05666,246.7255,0,0,0,269.66,236.80374,245.79297,0,0,0,0,0,0,
1261,637.156516412466,12.165273,,,,,,,,,,,0,0,0,0,0,0,0,0,0,849.2267,827.6789,728.67236,0,0,0,0,0,0,
1262,573.1532583401791,12.185878,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,389.47717,298.64914,320.8923,0,0,0,
1263,537.1765055241582,12.1918,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5797.6284,4741.7363,5962.3647,0,0,0,
1264,327.21770066248257,12.20115,,,,,,,,,,,0,0,0,293.0512,293.0512,284.32877,553.3152,501.55374,559.1564,0,0,0,897.2241,880.17334,1495.7723,0,0,0,
1265,575.2496685083557,12.218144,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.05786,482.74213,478.07495,
1266,847.2456528245813,12.2309675,,,,,,,,,,,0,0,0,1483.8698,1483.8698,1265.1724,0,0,0,1720.6742,1389.6481,1212.7527,0,0,0,0,0,0,
1267,613.1935396127005,12.2406225,,,,,,,,,,,0,0,0,155.8453,155.8453,171.4373,0,0,0,0,0,0,0,0,0,0,0,0,
1268,530.1516267760857,12.252312,,,,,,,,,,,0,0,0,162.84839,162.84839,194.26698,0,0,0,0,0,0,0,0,0,0,0,0,
1269,447.2601192086251,12.268517,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,745.65656,636.75146,819.5254,0,0,0,
1270,509.10605269294865,12.275605,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.27768,310.6604,307.31964,
1271,281.0818259075477,12.281573,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.6139,1182.5859,1206.2001,
1272,465.1165506645204,12.281573,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.3701,449.77744,474.5519,
1273,577.0931962068128,12.287528,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.35144,256.51303,273.24924,
1274,443.1350949702385,12.287553,,,,,,,,,,,0,0,0,224.93427,224.93427,246.42346,0,0,0,0,0,0,0,0,0,5579.494,5070.193,5290.86,
1275,863.2398765562428,12.293416,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194.5024,723.1084,594.6238,
1276,563.1560985701813,12.294607,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1948.4492,1898.9882,1910.7224,9919.758,8189.545,10169.064,212.24329,232.98425,225.41872,
1277,599.1326897864113,12.29515,,,,,,,,,,,0,0,0,0,0,0,0,0,0,204.998,221.20686,192.0786,1049.3478,730.3219,901.27515,0,0,0,
1278,631.143196442108,12.298,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,875.93634,683.6065,871.51306,0,0,0,
1279,577.1715779271572,12.303994,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6896.312,5490.542,7051.223,0,0,0,
1280,645.1590081327905,12.309956,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,685.48004,536.41815,644.3969,0,0,0,
1281,501.14017358470613,12.311109,,,,,,,,,,,0,0,0,329.81412,329.81412,328.50784,0,0,0,0,0,0,0,0,0,345.253,289.1053,310.28616,
1282,443.26537577581007,12.321767,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,770.4494,567.9622,743.1799,0,0,0,
1283,667.2027308819933,12.321822,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,481.23172,287.09982,335.75238,0,0,0,
1284,613.148421695574,12.327739,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2508.2437,1848.8523,2254.611,0,0,0,
1285,517.1719582916598,12.3433,,,,,,,,,,,0,0,0,158.86906,158.86906,145.3037,0,0,0,166.42067,186.05243,145.2067,0,0,0,0,0,0,
1286,623.1771482097107,12.3519335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5923.427,4407.91,5505.8267,459.58694,359.98297,332.04407,
1287,605.166215105237,12.382045,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146.3663,1008.01575,958.78076,
1288,491.19279819279615,12.398694,,,,,,,,,,,0,0,0,2823.0835,2823.0835,3062.6875,0,0,0,0,0,0,0,0,0,0,0,0,
1289,685.1920816258142,12.420684,,,,,,,,,,,0,0,0,0,0,0,2444.9785,2178.3066,1798.7917,0,0,0,0,0,0,0,0,0,
1290,481.15064509274947,12.459389,,,,,,,,,,,0,0,0,0,0,0,0,0,0,513.6588,578.716,567.8937,0,0,0,0,0,0,
1291,405.15559890842115,12.522149,,,,,,,,,,,0,0,0,201.42308,201.42308,212.76259,0,0,0,0,0,0,0,0,0,0,0,0,
1292,677.1482938081123,12.536056,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,537.5307,386.24756,469.30582,0,0,0,
1293,609.1615239327361,12.538367,,,,,,,,,,,0,0,0,0,0,0,0,0,0,293.8761,275.13522,239.71577,1745.3864,1330.5508,1721.0597,0,0,0,
1294,1093.2980344567986,12.539922,,,,,,,,,,,0,0,0,369.73932,369.73932,308.1092,0,0,0,0,0,0,0,0,0,0,0,0,
1295,631.1427490142704,12.541878,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1237.8922,992.0035,1188.6461,0,0,0,
1296,563.1559800458091,12.542843,,,,,,,,,,,0,0,0,527.4531,527.4531,464.92255,0,0,0,2710.875,2504.793,2398.818,14640.195,11875.1,15194.103,432.93765,359.18155,385.1293,
1297,599.132552109628,12.544323,,,,,,,,,,,0,0,0,0,0,0,0,0,0,938.54425,907.6416,873.12823,4971.9214,3701.0698,4337.2227,0,0,0,
1298,311.0560256796612,12.548667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.5198,458.06918,424.49146,
1299,921.2461386956388,12.557721,,,,,,,,,,,0,0,0,374.18744,374.18744,369.49652,0,0,0,0,0,0,0,0,0,0,0,0,
1300,685.1562124031118,12.559343,,,,,,,,,,,0,0,0,4152.9404,4152.9404,5076.62,371.06714,394.8739,516.1527,1773.1638,2137.1616,2234.876,1407.1398,981.3901,1825.1808,1783.7825,1920.4103,2136.3538,
1301,559.1458686668827,12.56173,,,,,,,,,,,0,0,0,0,0,0,300.07663,249.1961,292.1952,210.26898,214.1357,207.48384,0,0,0,0,0,0,
1302,503.19224203388427,12.573989,,,,,,,,,,,0,0,0,217.74706,217.74706,229.08188,0,0,0,0,0,0,0,0,0,483.36423,410.5761,387.03726,
1303,589.1924999850903,12.628532,,,,,,,,,,,0,0,0,201.12239,201.12239,230.44931,0,0,0,0,0,0,0,0,0,0,0,0,
1304,443.2649171254455,12.636989,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,383.90634,323.22833,417.53732,0,0,0,
1305,855.2255865496868,12.652184,,,,,,,,,,,0,0,0,489.55038,489.55038,522.4725,0,0,0,0,0,0,0,0,0,0,0,0,
1306,832.2230488507549,12.663872,,,,,,,,,,,0,0,0,153.00325,153.00325,152.88515,0,0,0,0,0,0,0,0,0,0,0,0,
1307,487.1612006500134,12.726726,,,,,,,,,,,0,0,0,238.04897,238.04897,243.90549,0,0,0,0,0,0,0,0,0,479.4637,410.20422,416.76007,
1308,517.1724001975191,12.7368555,,,,,,,,,,,0,0,0,114.27655,114.27655,102.56209,0,0,0,0,0,0,0,0,0,0,0,0,
1309,708.2074997330905,12.77695,,,,,,,,,,,0,0,0,0,0,0,0,0,0,119.77475,106.15762,86.7778,0,0,0,0,0,0,
1310,631.1428224907422,12.788522,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,697.8088,538.91406,616.7859,0,0,0,
1311,621.1140949488903,12.794434,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,229.85667,146.24985,199.57047,0,0,0,
1312,653.1246607972738,12.794434,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,257.21884,238.07419,304.0513,0,0,0,
1313,563.1554311105932,12.800366,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6788.7812,5364.712,6864.276,0,0,0,
1314,599.1321040207039,12.800366,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,772.78156,583.28723,679.49817,0,0,0,
1315,647.1985434029802,12.807864,,,,,,,,,,,0,0,0,685.7108,685.7108,706.54956,0,0,0,273.46445,231.81494,206.38303,0,0,0,1785.913,1497.5499,1455.2961,
1316,405.1556058753628,12.808171,,,,,,,,,,,0,0,0,0,0,0,858.85205,688.7402,890.1245,0,0,0,0,0,0,0,0,0,
1317,331.2491437649813,12.856712,,,,,,,,,,,0,0,0,264.56808,264.56808,276.06775,0,0,0,0,0,0,166.84633,165.35788,196.72719,144.33652,159.55913,161.64001,
1318,481.1514205554449,12.870377,,,,,,,,,,,0,0,0,0,0,0,0,0,0,143.84987,145.47539,170.25793,0,0,0,0,0,0,
1319,875.2407938857867,12.89615,,,,,,,,,,,0,0,0,332.8278,332.8278,337.01807,0,0,0,0,0,0,0,0,0,0,0,0,
1320,921.2462392361689,12.902034,,,,,,,,,,,0,0,0,273.32953,273.32953,233.34837,0,0,0,0,0,0,0,0,0,0,0,0,
1321,589.192815145769,12.929187,,,,,,,,,,,0,0,0,1038.6791,1038.6791,1018.5557,0,0,0,643.404,558.38513,562.6492,0,0,0,0,0,0,
1322,801.2391375928702,12.93485,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.66096,137.09302,161.7376,
1323,473.1456189770127,12.937462,,,,,,,,,,,0,0,0,247.5141,247.5141,238.65674,0,0,0,0,0,0,0,0,0,0,0,0,
1324,599.1320788816985,12.950867,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1335.0477,875.27496,1084.8105,0,0,0,
1325,609.1608601125725,12.950867,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,556.83374,448.24255,675.1446,0,0,0,
1326,631.1425057752293,12.956811,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,446.26703,312.10953,348.07996,0,0,0,
1327,455.1346938989129,13.007984,,,,,,,,,,,0,0,0,381.20612,381.20612,485.95584,0,0,0,0,0,0,0,0,0,0,0,0,
1328,663.22926738939,13.013873,,,,,,,,,,,0,0,0,222.91943,222.91943,200.23659,0,0,0,0,0,0,0,0,0,0,0,0,
1329,329.2334374829392,13.017567,,,,,,,,,,,0,0,0,717.8746,717.8746,841.16406,755.557,759.53674,767.3334,0,0,0,0,0,0,350.47968,335.50336,321.76166,
1330,763.1586056545851,13.043339,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.25092,182.67018,164.38445,
1331,685.1929364494115,13.07522,,,,,,,,,,,0,0,0,326.52988,326.52988,366.09802,0,0,0,921.6207,784.8818,738.8223,0,0,0,340.28845,231.71893,249.91692,
1332,671.1759179967536,13.158989,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,222.15616,143.51982,180.9641,0,0,0,
1333,663.2289733724748,13.167516,,,,,,,,,,,0,0,0,256.31366,256.31366,214.94106,0,0,0,0,0,0,0,0,0,0,0,0,
1334,647.2129363994145,13.198083,,,,,,,,,,,0,0,0,0,0,0,1140.1322,992.4966,898.7442,0,0,0,0,0,0,0,0,0,
1335,878.2292256139372,13.270215,,,,,,,,,,,0,0,0,176.75807,176.75807,191.43549,0,0,0,0,0,0,0,0,0,0,0,0,
1336,269.04565088539897,13.272979,,,,,,,,,,,0,0,0,1513.1836,1513.1836,1824.6965,0,0,0,369.08777,478.63498,427.7036,878.4916,681.5303,1077.5438,354.56564,428.8204,495.78162,
1337,855.2256484129956,13.273469,,,,,,,,,,,0,0,0,443.65012,443.65012,475.32455,0,0,0,0,0,0,0,0,0,148.14882,120.97283,133.47968,
1338,561.0809520964657,13.276166,,,,,,,,,,,0,0,0,367.90387,367.90387,408.63486,0,0,0,0,0,0,0,0,0,0,0,0,
1339,547.1612302737637,13.29733,,,,,,,,,,,0,0,0,166.65796,166.65796,207.8275,0,0,0,228.56702,283.66574,282.477,0,0,0,0,0,0,
1340,487.1611583059584,13.340836,,,,,,,,,,,0,0,0,208.19,208.19,172.74814,0,0,0,0,0,0,0,0,0,656.1556,605.32367,571.3199,
1341,523.1376470132801,13.347744,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.45715,344.54422,305.8222,
1342,287.09274147048944,13.469261,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.58507,387.84592,216.16913,
1343,785.2663510055605,13.470408,,,,,,,,,,,0,0,0,1059.6215,1059.6215,1521.4299,0,0,0,389.8796,316.04843,292.10678,0,0,0,0,0,0,
1344,315.05110916688875,13.516899,,,,,,,,,,,0,0,0,0,0,0,184.18942,149.03723,167.79317,0,0,0,0,0,0,200.5667,155.01837,175.56161,
1345,459.1663506184056,13.551933,,,,,,,,,,,0,0,0,0,0,0,275.87497,249.23947,224.6756,0,0,0,0,0,0,0,0,0,
1346,623.2134047734385,13.557866,,,,,,,,,,,0,0,0,0,0,0,1327.8652,1180.7822,1074.6841,0,0,0,0,0,0,0,0,0,
1347,439.23377113421816,13.596461,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.84045,509.34467,505.01166,
1348,253.05063456667816,13.6012,,,,,,,,,,,0,0,0,462.4215,462.4215,449.5187,0,0,0,0,0,0,0,0,0,0,0,0,
1349,697.1898630628647,13.6012,,,,,,,,,,,0,0,0,506.72073,506.72073,534.0832,0,0,0,0,0,0,0,0,0,0,0,0,
1350,797.1876081009523,13.6012,,,,,,,,,,,0,0,0,253.49861,253.49861,235.11526,0,0,0,0,0,0,0,0,0,0,0,0,
1351,729.2008843184949,13.604706,,,,,,,,,,,0,0,0,909.17255,909.17255,915.7194,0,0,0,0,0,0,0,0,0,304.31427,250.71727,217.02512,
1352,661.2137380752785,13.606319,,,,,,,,,,,0,0,0,7238.648,7238.648,7223.4297,0,0,0,2681.0598,2498.5454,2371.5745,0,0,0,2186.9973,1824.779,1855.0319,
1353,719.171742512388,13.613223,,,,,,,,,,,0,0,0,329.37692,329.37692,325.91028,0,0,0,0,0,0,0,0,0,0,0,0,
1354,327.051066139522,13.625877,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.13367,725.6475,590.75977,
1355,501.176607403381,13.7298355,,,,,,,,,,,0,0,0,880.1701,880.1701,920.6522,0,0,0,0,0,0,0,0,0,670.05414,631.8626,609.37085,
1356,537.1529966884094,13.734157,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.09013,96.75208,84.53037,
1357,591.3024736111886,13.765606,,,,,,,,,,,0,0,0,383.25372,383.25372,409.57196,0,0,0,0,0,0,0,0,0,0,0,0,
1358,585.2340038493434,13.964439,,,,,,,,,,,0,0,0,0,0,0,661.8277,496.32776,655.78564,0,0,0,0,0,0,0,0,0,
1359,647.2348785647167,13.987323,,,,,,,,,,,0,0,0,384.7538,384.7538,295.83646,0,0,0,195.96692,155.00613,134.42767,0,0,0,0,0,0,
1360,269.0454721674974,14.0460825,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,233.83893,250.73064,307.1944,0,0,0,
1361,727.167350728117,14.064929,,,,,,,,,,,0,0,0,178.90356,178.90356,225.39911,0,0,0,0,0,0,0,0,0,0,0,0,
1362,755.2188889824971,14.112111,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,178.62794,108.12361,129.8082,0,0,0,
1363,487.1612255862128,14.123,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.4422,194.70578,129.04385,
1364,523.1609755785947,14.133416,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.72134,364.29828,388.93576,
1365,309.20711544106933,14.204061,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,238.43828,156.11957,170.84984,0,0,0,
1366,529.1718268243808,14.296661,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.5506,227.54088,221.70547,
1367,487.16131598839615,14.320283,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.69392,128.28787,151.21698,
1368,309.20698656240717,14.346667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,177.9926,129.36832,178.1654,0,0,0,
1369,501.17668354283654,14.359584,,,,,,,,,,,0,0,0,900.75195,900.75195,956.47064,0,0,0,0,0,0,0,0,0,970.8948,881.17664,874.53796,
1370,547.1821215306804,14.359584,,,,,,,,,,,0,0,0,530.1292,530.1292,541.5061,0,0,0,0,0,0,0,0,0,497.5462,467.15225,506.75864,
1371,537.1536233663068,14.362553,,,,,,,,,,,0,0,0,508.80377,508.80377,571.25604,0,0,0,0,0,0,0,0,0,651.12994,540.9682,485.91068,
1372,529.1717934668112,14.53885,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.13159,188.15878,182.33565,
1373,307.191641995134,14.59314,,,,,,,,,,,0,0,0,166.19057,166.19057,192.00044,0,0,0,0,0,0,407.33984,462.32544,505.1686,0,0,0,
1374,723.2866855919764,14.661705,,,,,,,,,,,0,0,0,607.25195,607.25195,556.03613,0,0,0,0,0,0,0,0,0,0,0,0,
1375,675.2294809094747,14.735316,,,,,,,,,,,0,0,0,323.58667,323.58667,355.59103,0,0,0,0,0,0,0,0,0,0,0,0,
1376,547.1612914337549,14.774856,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,334.69592,233.45619,324.52402,0,0,0,
1377,519.2234303528738,14.902583,,,,,,,,,,,0,0,0,213.67802,213.67802,214.19621,0,0,0,0,0,0,0,0,0,0,0,0,
1378,179.03499234113238,14.909465,,,,,,,,,,,0,0,0,0,0,0,2892.2568,3417.9473,2589.2566,0,0,0,0,0,0,404.08127,462.92554,391.68146,
1379,227.0382890378069,14.923467,,,,,,,,,,,0,0,0,0,0,0,428.71255,516.17114,311.54617,0,0,0,0,0,0,0,0,0,
1380,547.1607394549377,14.972084,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,280.9532,217.5495,277.0912,0,0,0,
1381,755.2194312905649,15.063717,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,153.64473,98.26257,116.60749,0,0,0,
1382,709.2140751102671,15.0667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,171.1492,108.01847,137.59033,0,0,0,
1383,236.105523556201,15.1911335,,,,,,,,,,,0,0,0,150.79314,150.79314,169.56306,189.21272,180.22505,180.10603,210.51224,186.50644,181.92786,0,0,0,0,0,0,
1384,501.1769696881131,15.227432,,,,,,,,,,,0,0,0,618.85333,618.85333,555.9923,0,0,0,0,0,0,0,0,0,0,0,0,
1385,543.1868106106239,15.279773,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.1622,999.2824,971.1109,
1386,801.2392132002328,15.35785,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.37933,458.47116,440.6735,
1387,501.17665492171113,15.417361,,,,,,,,,,,0,0,0,439.25894,439.25894,409.88083,0,0,0,0,0,0,0,0,0,0,0,0,
1388,575.3079618297883,15.472405,,,,,,,,,,,0,0,0,181.14676,181.14676,204.39923,0,0,0,0,0,0,0,0,0,0,0,0,
1389,529.3022856413545,15.498628,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,297.7758,262.27036,231.38959,0,0,0,
1390,583.1373924093987,15.522044,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,417.9203,332.73584,410.6071,0,0,0,
1391,305.17582678176365,15.528005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,229.70192,205.63622,241.65918,0,0,0,
1392,547.160881941563,15.528005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,497.1854,362.81284,480.6967,0,0,0,
1393,671.1768331297004,15.545522,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,403.09393,263.97476,307.76227,0,0,0,
1394,543.1867119454595,15.55835,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931.7118,761.929,694.3845,
1395,801.2392880196803,15.564305,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.17386,266.9508,240.91182,
1396,529.3014544580764,15.639564,,,,,,,,,,,0,0,0,169.67291,169.67291,170.33244,0,0,0,0,0,0,276.1715,210.32544,305.07645,0,0,0,
1397,575.3070702853178,15.641777,,,,,,,,,,,0,0,0,202.66951,202.66951,222.3262,0,0,0,0,0,0,329.04315,232.71655,735.0331,0,0,0,
