row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_MeOH_t1_modified.mzXML Peak area,POS_MeOH_t2 _modified.mzXML Peak area,POS_MeOH_t3_modified.mzXML Peak area,POS_MAZ_21_t1_modified.mzXML Peak area,POS_MAZ_21_t2_modified.mzXML Peak area,POS_MAZ_21_t3_modified.mzXML Peak area,POS_MAZ_19_t1_modified.mzXML Peak area,POS_MAZ_19_t2_modified.mzXML Peak area,POS_MAZ_19_t3_modified.mzXML Peak area,POS_MAZ_18_t1_modified.mzXML Peak area,POS_MAZ_18_t2_modified.mzXML Peak area,POS_MAZ_18_t3_modified.mzXML Peak area,POS_MAZ_17_t1_modified.mzXML Peak area,POS_MAZ_17_t2_modified.mzXML Peak area,POS_MAZ_17_t3_modified.mzXML Peak area,POS_MAZ_16_t1_modified.mzXML Peak area,POS_MAZ_16_t2_modified.mzXML Peak area,POS_MAZ_16_t3_modified.mzXML Peak area,
501,691.1842841659342,6.7524223,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,291.69623,244.35669,296.68884,0,0,0,
502,374.1448831208833,6.7662096,,,,,,,,,,,0,0,0,0,0,0,1330.3673,1162.0935,1038.5219,1021.13245,865.0209,851.0173,0,0,0,1420.3604,1159.5338,1015.5864,
503,379.1001758749206,6.7669277,,,,,,,,,,,0,0,0,0,0,0,810.6327,741.1359,697.1786,0,0,0,0,0,0,0,0,0,
504,91.05429116671417,6.7693977,,,,,,,,,,,0,0,0,0,0,0,372.32895,334.05383,370.52853,0,0,0,0,0,0,451.94763,456.95267,411.77786,
505,397.1491669483378,6.791575,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,767.6579,750.06934,907.4255,391.7563,375.82864,389.80106,
506,350.2174863353477,6.802872,,,,,,,,,,,0,0,0,295.08112,274.17422,307.49554,0,0,0,0,0,0,0,0,0,0,0,0,
507,284.18627034773874,6.809504,,,,,,,,,,,0,0,0,621.2848,558.1187,569.51013,544.7768,304.54077,637.5941,741.4063,707.2392,579.2463,642.08167,768.34595,763.3945,677.36816,519.651,478.3799,
508,412.20031075400897,6.812961,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106.7617,1663.4885,1517.6589,
509,207.06523344299183,6.8247604,,,,,,,,,,,0,0,0,542.5777,578.46533,485.4304,0,0,0,0,0,0,1795.0503,1583.1752,2058.9724,0,0,0,
510,273.5501255982106,6.829518,,,,,,,,,,,0,0,0,876.0235,970.8334,1081.9429,784.88116,823.3626,890.2386,285.28992,314.4188,310.3385,0,0,0,673.2453,785.6829,872.2204,
511,511.1812220712291,6.8304276,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.67883,479.60056,447.23862,
512,449.1080623447859,6.83756,,,,,,,,,,,0,0,0,29685.463,30335.854,29479.605,18643.686,19021.43,17434.197,3834.9622,3889.9392,3591.272,3401.4502,3782.3567,4513.032,18508.574,18555.715,18326.229,
513,262.0419647277973,6.838005,,,,,,,,,,,0,0,0,297.75134,367.37753,345.91092,0,0,0,0,0,0,0,0,0,0,0,0,
514,177.05453809026213,6.8386283,,,,,,,,,,,0,0,0,0,0,0,829.7046,957.8191,912.64453,0,0,0,309.78738,260.91934,313.71207,0,0,0,
515,471.09002207441205,6.841027,,,,,,,,,,,0,0,0,1557.4719,1660.8873,1738.1748,1407.736,1496.091,1552.866,728.40594,608.2916,629.779,434.32263,480.82233,532.2746,1358.9999,1355.2246,1426.086,
516,468.082151899131,6.842253,,,,,,,,,,,0,0,0,0,0,0,501.45645,568.7767,602.4065,0,0,0,0,0,0,454.8403,504.1866,563.2954,
517,417.11686627758587,6.893439,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,326.11896,322.32214,439.38724,0,0,0,
518,225.07581692177405,6.9471946,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.92056,387.95035,371.27847,
519,647.1575165216934,6.957617,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,282.0313,328.79874,354.23328,0,0,0,
520,332.06574548174393,6.957689,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,362.344,441.4972,533.2117,0,0,0,
521,625.1761652072017,6.963495,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1869.8815,1885.5089,2201.939,0,0,0,
522,393.15435414139574,6.9693165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,656.4165,590.4873,766.0376,0,0,0,
523,567.1708163622307,6.9718337,,,,,,,,,,,0,0,0,331.7314,336.9954,337.28223,0,0,0,0,0,0,0,0,0,0,0,0,
524,153.1275809551113,6.972078,,,,,,,,,,,0,0,0,0,0,0,803.237,775.2387,868.3207,0,0,0,0,0,0,0,0,0,
525,355.17295608112227,6.989617,,,,,,,,,,,0,0,0,0,0,0,2654.3242,2218.9827,2476.2302,0,0,0,0,0,0,0,0,0,
526,135.1169465217665,7.0013447,,,,,,,,,,,0,0,0,0,0,0,1425.0206,1400.2882,1462.1729,0,0,0,0,0,0,0,0,0,
527,189.12750741054916,7.0061555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.36197,349.6594,359.8997,
528,433.1127605412,7.0161,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1840.6128,2026.3011,3084.009,0,0,0,
529,209.15376087878312,7.0180497,,,,,,,,,,,0,0,0,0,0,0,1715.243,1704.3778,1627.0872,261.4874,283.15244,238.11655,0,0,0,0,0,0,
530,455.09476574043083,7.0220056,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,293.44626,379.2456,509.24463,0,0,0,
531,237.10983957187534,7.0297527,,,,,,,,,,,0,0,0,719.21313,674.19604,752.6124,337.89706,428.88626,447.3491,515.9305,580.8418,647.21387,402.06775,404.47226,531.7683,501.2434,594.43616,602.6153,
532,219.09931053250202,7.0332623,,,,,,,,,,,0,0,0,5412.5825,5326.852,5403.0176,2871.958,2702.1387,2835.9563,4362.992,4359.093,4436.8267,3290.672,3076.28,3493.9438,4607.888,4236.181,4399.8096,
533,415.20946322497707,7.0332913,,,,,,,,,,,0,0,0,394.51968,336.19638,314.5035,0,0,0,256.95377,243.51343,232.697,0,0,0,0,0,0,
534,197.11736325742945,7.0344267,,,,,,,,,,,0,0,0,12714.669,11316.663,10393.369,6378.608,5712.919,5780.333,8718.814,8252.851,8241.555,8612.781,6775.4233,8185.5664,10432.978,9760.922,9175.39,
535,214.14397014182762,7.035611,,,,,,,,,,,0,0,0,791.6293,599.2721,574.1573,440.3909,364.15643,362.61734,638.4668,471.143,472.82956,638.2938,366.2979,467.6338,780.2829,633.54926,535.1926,
536,350.2174642762068,7.0594554,,,,,,,,,,,0,0,0,0,0,0,864.43616,679.8446,801.2537,0,0,0,0,0,0,0,0,0,
537,403.13867874701253,7.0941772,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.18324,237.23503,231.14438,
538,581.186497034319,7.0959334,,,,,,,,,,,0,0,0,286.0699,268.9342,246.92899,0,0,0,0,0,0,448.5667,445.1044,533.08984,280.98322,279.86652,293.68008,
539,411.19906752399396,7.1061554,,,,,,,,,,,0,0,0,0,0,0,595.5546,687.0015,600.061,0,0,0,0,0,0,0,0,0,
540,191.14309355340413,7.112039,,,,,,,,,,,0,0,0,0,0,0,306.57352,326.10114,312.69415,0,0,0,0,0,0,0,0,0,
541,223.0912067793149,7.112039,,,,,,,,,,,0,0,0,0,0,0,416.60645,438.1746,450.06378,0,0,0,0,0,0,0,0,0,
542,227.16431803498367,7.112039,,,,,,,,,,,0,0,0,0,0,0,964.21967,966.0958,853.083,0,0,0,0,0,0,0,0,0,
543,406.2438077767691,7.112039,,,,,,,,,,,0,0,0,0,0,0,368.17087,346.83615,300.8982,0,0,0,0,0,0,0,0,0,
544,264.5628165579752,7.1215777,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,911.3809,877.697,997.3278,0,0,0,
545,389.21706009938976,7.123728,,,,,,,,,,,0,0,0,0,0,0,347.01038,290.21823,273.93842,0,0,0,0,0,0,0,0,0,
546,468.1182028148208,7.1447663,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,840.9419,907.95013,1039.4937,0,0,0,
547,417.115837514213,7.145302,,,,,,,,,,,0,0,0,502.60892,479.86838,471.10458,216.2596,214.35855,197.98608,0,0,0,0,0,0,554.8871,566.59326,530.3351,
548,246.56274518633302,7.152578,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.84479,178.86516,161.33076,
549,471.1259980773429,7.156717,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2347.291,2633.679,2769.4346,0,0,0,
550,449.14409107033345,7.1568723,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,32516.021,28423.662,33745.324,0,0,0,
551,282.5732644680981,7.1684613,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,476.90753,539.2133,597.2234,0,0,0,
552,421.15008210216405,7.1761665,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.5418,166.12631,176.97331,
553,481.17066847402356,7.1761665,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958.4688,877.4812,886.2768,
554,273.5681247869258,7.1800275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1056.1752,1027.0577,1197.3562,0,0,0,
555,193.15886031328827,7.182444,,,,,,,,,,,0,0,0,0,0,0,415.38522,392.48044,372.23016,0,0,0,0,0,0,0,0,0,
556,413.21460451513093,7.1883335,,,,,,,,,,,0,0,0,0,0,0,273.84235,262.02008,226.7637,0,0,0,0,0,0,0,0,0,
557,167.1044276262311,7.2122893,,,,,,,,,,,0,0,0,400.14282,392.24185,373.44763,0,0,0,0,0,0,0,0,0,0,0,0,
558,595.1657882713347,7.2418427,,,,,,,,,,,0,0,0,4861.75,4704.6807,4579.7485,276.0499,268.3752,251.59433,4144.8774,4495.6816,4313.282,2210.81,2307.9612,2791.113,748.4426,750.7086,691.13495,
559,617.1476416309274,7.2510123,,,,,,,,,,,0,0,0,594.05695,626.099,642.5075,0,0,0,656.6983,621.4263,731.18146,0,0,0,138.73631,142.85078,141.39172,
560,326.0659494090955,7.252772,,,,,,,,,,,0,0,0,0,0,0,0,0,0,365.52637,457.42297,500.77084,0,0,0,0,0,0,
561,337.5735847048045,7.2533836,,,,,,,,,,,0,0,0,168.78436,207.59753,196.68558,0,0,0,0,0,0,0,0,0,0,0,0,
562,457.11030749678343,7.267105,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1109.3684,1135.0452,1215.4174,0,0,0,
563,473.2017125571233,7.2883472,,,,,,,,,,,0,0,0,1087.1866,1054.008,886.2976,0,0,0,0,0,0,0,0,0,524.89185,440.85974,423.21762,
564,215.0703912606621,7.290472,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,496.16946,466.73724,560.98517,0,0,0,
565,475.14216477961946,7.2939835,,,,,,,,,,,0,0,0,0,0,0,268.8761,235.36028,265.71832,0,0,0,0,0,0,0,0,0,
566,495.18313764764554,7.2944946,,,,,,,,,,,0,0,0,339.4318,307.16647,327.12906,0,0,0,0,0,0,0,0,0,0,0,0,
567,377.12324650681336,7.2990594,,,,,,,,,,,0,0,0,607.5714,541.3812,424.715,568.7913,460.0108,499.68127,384.22833,380.19174,319.19437,1217.0447,1062.1039,1281.2809,0,0,0,
568,341.1570537603495,7.314056,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,591.1634,481.2136,582.63824,0,0,0,
569,246.04701783158112,7.3391585,,,,,,,,,,,0,0,0,265.5101,319.5671,372.1285,0,0,0,0,0,0,614.42444,1421.8263,1608.6395,0,0,0,
570,437.14424041024546,7.35235,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.65216,638.086,615.71375,
571,257.5549250329364,7.355211,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1501.1656,1692.7859,1906.9395,0,0,0,
572,454.10245812159275,7.361061,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,681.5089,737.2847,948.48956,0,0,0,
573,250.14722915295897,7.3697224,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069.9446,3568.2937,3050.3105,
574,331.5737206895773,7.3719482,,,,,,,,,,,0,0,0,1043.4695,1188.5481,1195.8134,0,0,0,1110.5837,1372.7229,1354.8623,0,0,0,468.1598,537.14716,585.3451,
575,322.5687757709905,7.3756332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,542.7772,603.81055,650.72797,0,0,0,0,0,0,
576,371.0889857714776,7.381611,,,,,,,,,,,0,0,0,0,0,0,281.205,232.57594,301.6266,0,0,0,0,0,0,0,0,0,
577,703.2231548512549,7.381611,,,,,,,,,,,0,0,0,0,0,0,1031.7794,986.66284,986.3866,0,0,0,0,0,0,0,0,0,
578,565.1551762573756,7.382266,,,,,,,,,,,0,0,0,40351.348,41377.56,39792.19,2312.5193,2264.803,2173.7485,39161.605,42074.785,40017.15,624.9175,588.7439,751.3132,10508.921,10457.967,10271.131,
579,587.1371365896504,7.3845286,,,,,,,,,,,0,0,0,1469.2616,1595.7653,1708.1422,252.88211,284.97333,284.96194,1903.0581,2000.7568,2114.3608,0,0,0,894.0658,925.01666,943.4272,
580,435.1285384521632,7.3939157,,,,,,,,,,,0,0,0,1207.4902,1350.6549,1320.1167,0,0,0,342.06195,316.97702,325.12943,15675.381,13913.852,16608.42,615.4852,700.71814,703.82837,
581,397.14914903210394,7.4005165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1028.5334,953.02234,1178.4861,413.82092,437.226,449.36438,
582,417.11788112707586,7.405573,,,,,,,,,,,0,0,0,1387.1887,1625.6544,1724.5244,463.40332,485.08542,499.0636,300.77576,401.28677,461.35974,1377.7267,1325.6321,1744.2444,722.71204,807.77893,870.84125,
583,394.1873850361929,7.410917,,,,,,,,,,,0,0,0,0,0,0,1449.5007,1215.7394,1410.6495,0,0,0,0,0,0,0,0,0,
584,380.1716325550367,7.4397964,,,,,,,,,,,0,0,0,205.3633,219.82104,207.4031,0,0,0,730.52606,732.9571,669.19507,0,0,0,661.3336,541.02423,547.4294,
585,557.1655198019608,7.4697223,,,,,,,,,,,0,0,0,0,0,0,6014.5317,5984.401,6402.306,0,0,0,0,0,0,0,0,0,
586,579.1473184451796,7.469728,,,,,,,,,,,0,0,0,0,0,0,663.9027,688.848,721.73694,0,0,0,0,0,0,0,0,0,
587,327.57864114117723,7.4814277,,,,,,,,,,,0,0,0,0,0,0,413.19894,498.9108,528.1499,0,0,0,0,0,0,0,0,0,
588,231.05008443996556,7.4853387,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1162.6238,1147.753,1330.7036,263.4277,274.11642,266.0933,
589,555.149622552392,7.4896255,,,,,,,,,,,0,0,0,668.2788,675.90704,630.67175,0,0,0,0,0,0,0,0,0,354.46362,386.63968,372.84918,
590,354.1757893425167,7.491202,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1527.0924,1131.8575,1227.1487,383.55063,332.27682,251.24722,
591,359.1312152985137,7.494119,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,961.8056,952.5055,1131.8663,266.10684,265.46634,257.867,
592,319.13879924135847,7.495828,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,586.8426,517.221,623.20703,0,0,0,
593,465.1756851156735,7.5340557,,,,,,,,,,,0,0,0,0,0,0,2789.2742,2224.562,2713.4114,0,0,0,0,0,0,0,0,0,
594,487.1577547050011,7.5399556,,,,,,,,,,,0,0,0,0,0,0,498.195,392.66336,518.38275,0,0,0,0,0,0,0,0,0,
595,433.1130937632149,7.5403676,,,,,,,,,,,0,0,0,2637.9563,2757.3074,2594.7542,356.81238,367.4809,344.31714,4364.3027,4817.9004,4537.5215,3411.3455,3912.003,4372.3525,366.45972,415.79132,422.65375,
596,475.1423249171741,7.5458503,,,,,,,,,,,0,0,0,0,0,0,485.12878,453.0336,409.75653,0,0,0,0,0,0,0,0,0,
597,455.0949746675864,7.5600834,,,,,,,,,,,0,0,0,409.4814,445.36435,508.78247,0,0,0,842.5828,892.1292,904.302,0,0,0,0,0,0,
598,265.5527545067827,7.562856,,,,,,,,,,,0,0,0,0,0,0,0,0,0,270.1518,320.73865,382.46765,0,0,0,0,0,0,
599,507.14950174461313,7.5657387,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3630.1074,3086.4512,3931.1685,0,0,0,
600,282.05742146635794,7.5657997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,463.74188,598.8269,700.8844,0,0,0,
601,529.1316179119812,7.5657997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,623.43225,557.24524,621.8258,0,0,0,
602,403.13868034528105,7.5687776,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.00922,308.80554,316.22626,
603,389.21672994631945,7.5751777,,,,,,,,,,,0,0,0,0,0,0,262.5905,222.44196,284.73575,0,0,0,0,0,0,0,0,0,
604,153.09106855536842,7.6187444,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,357.37262,267.58374,349.04944,0,0,0,
605,717.2389708922041,7.624644,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,277.1147,207.65215,283.43463,0,0,0,
606,345.0968269301331,7.633272,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.93068,192.36832,185.15747,
607,481.17030055195124,7.633272,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075.4666,1008.29346,946.99243,
608,503.1517232062143,7.633272,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.97952,136.83368,141.5152,
609,167.07030556278178,7.6482167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,682.6716,618.0807,757.4054,0,0,0,
610,487.0846851956294,7.650828,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.88104,279.2235,312.89853,
611,465.10281049619863,7.652456,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,380.96054,359.5081,503.2737,887.1083,860.82275,847.03534,
612,733.2341321025282,7.7097,,,,,,,,,,,0,0,0,0,0,0,414.75778,315.5174,409.47958,0,0,0,0,0,0,0,0,0,
613,441.10279473642294,7.741783,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,250.3548,209.96957,249.76915,0,0,0,
614,344.2432363544265,7.7429595,,,,,,,,,,,0,0,0,388.68417,529.928,606.04614,409.8524,464.54764,624.1172,539.26306,511.6924,502.13025,377.4331,583.754,590.3536,565.53625,475.01288,521.08154,
615,595.1659099800769,7.7722044,,,,,,,,,,,0,0,0,2347.2727,2337.8926,2146.4512,978.0798,921.74115,823.93396,1297.9181,1459.7562,1462.9707,974.3345,1034.8997,1235.2245,2001.3844,1926.1984,1847.7855,
616,617.1478050349045,7.780464,,,,,,,,,,,0,0,0,331.40295,386.79468,366.64377,0,0,0,274.3661,287.23596,305.87338,332.8574,296.5514,385.22797,278.2599,294.3191,288.69974,
617,221.18998378644383,7.7823777,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,720.1416,823.20825,787.51025,0,0,0,
618,441.2456586655403,7.7823777,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,475.66013,391.989,439.56097,0,0,0,
619,135.1170088508354,7.786089,,,,,,,,,,,0,0,0,0,0,0,381.12854,394.9145,325.62827,0,0,0,0,0,0,0,0,0,
620,153.12744869356823,7.786089,,,,,,,,,,,0,0,0,0,0,0,382.84167,331.33606,406.29196,0,0,0,0,0,0,0,0,0,
621,431.09715040674337,7.799783,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,508.0046,500.23016,715.4532,0,0,0,
622,203.17957745945807,7.79995,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,966.3332,756.59406,1168.823,0,0,0,
623,608.1794119994764,7.8094172,,,,,,,,,,,0,0,0,207.20604,261.53,251.40924,0,0,0,0,0,0,0,0,0,0,0,0,
624,495.18593112834515,7.849955,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.94888,419.51535,365.81393,
625,314.2148354558249,7.862549,,,,,,,,,,,0,0,0,1555.0753,1618.165,1383.8085,1173.9303,1226.5336,1700.1085,1792.1547,1455.8463,1633.1188,1281.8527,2042.893,1873.554,1599.9136,1336.0972,1340.9904,
626,405.1023658435259,7.8765864,,,,,,,,,,,0,0,0,265.16522,346.88135,323.78726,0,0,0,0,0,0,0,0,0,598.797,684.7401,725.7549,
627,373.2219591648006,7.8796945,,,,,,,,,,,0,0,0,0,0,0,372.6615,369.37415,247.96278,0,0,0,0,0,0,0,0,0,
628,771.2492084346621,7.8831353,,,,,,,,,,,0,0,0,919.8817,775.9439,803.2919,751.5728,610.19574,677.4556,0,0,0,375.4283,331.6776,427.49792,2340.1917,2145.0198,2120.1929,
629,277.1071640866005,7.884889,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.02927,499.0747,419.26,
630,494.2598845777181,7.8855724,,,,,,,,,,,0,0,0,0,0,0,0,0,0,342.47104,261.81076,287.20444,0,0,0,0,0,0,
631,233.0807746552865,7.8896694,,,,,,,,,,,0,0,0,0,0,0,775.81824,599.60693,721.8679,0,0,0,1013.2803,887.882,1040.9601,0,0,0,
632,499.21527177003924,7.891394,,,,,,,,,,,0,0,0,0,0,0,0,0,0,398.7256,429.54755,413.95193,0,0,0,0,0,0,
633,193.15878080116013,7.8914833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,533.3056,599.19836,584.18164,0,0,0,0,0,0,
634,258.094287603244,7.8914833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,239.57861,276.21887,286.9261,0,0,0,0,0,0,
635,459.2223559836734,7.8914833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,320.91052,341.57175,315.83124,0,0,0,0,0,0,
636,326.0656137496714,7.893778,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,222.62495,265.44852,355.69345,0,0,0,
637,421.11297435530247,7.9125485,,,,,,,,,,,0,0,0,490.70392,453.06238,468.95233,178.89561,157.06851,194.48886,0,0,0,0,0,0,686.2215,602.53876,574.5426,
638,235.09639270785428,7.913119,,,,,,,,,,,0,0,0,0,0,0,794.15186,638.7143,765.2793,0,0,0,2135.0857,1964.3428,2418.584,0,0,0,
639,443.09526178614396,7.9139004,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.4171,166.65799,170.66162,
640,175.14825162816123,7.914833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,753.2393,922.0349,744.51587,0,0,0,0,0,0,
641,435.12861054057424,7.9494815,,,,,,,,,,,0,0,0,1839.8093,2140.073,2223.9382,0,0,0,449.12634,637.6219,731.552,0,0,0,853.21045,813.7433,974.29846,
642,417.1180984838587,7.9514008,,,,,,,,,,,0,0,0,1910.5157,2356.3088,2298.8955,342.62698,360.76074,431.87122,408.6892,631.1368,635.76044,978.6743,1033.973,1451.9475,743.6371,811.0284,982.3916,
643,457.1104047522075,7.954256,,,,,,,,,,,0,0,0,610.96686,683.5413,729.9353,0,0,0,0,0,0,415.98727,468.10056,583.2462,294.52057,340.52924,383.45352,
644,452.1551491784154,7.9562206,,,,,,,,,,,0,0,0,619.1615,546.5415,601.013,0,0,0,0,0,0,412.3852,265.1059,386.58353,292.5019,258.99963,299.22717,
645,463.12355694826806,7.965081,,,,,,,,,,,0,0,0,639.02203,591.67944,556.2863,2444.7312,2473.1099,2208.2258,0,0,0,0,0,0,970.25354,847.2538,857.47455,
646,447.12652289763224,7.96755,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2425.0005,2318.4492,2472.8752,0,0,0,0,0,0,
647,485.10540526721064,7.967689,,,,,,,,,,,0,0,0,0,0,0,319.87387,336.0001,317.65137,0,0,0,0,0,0,0,0,0,
648,147.04414780562962,7.973417,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1018.5647,1190.1165,1022.5522,0,0,0,0,0,0,
649,309.0972747112146,7.973417,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1083.2306,1219.394,1172.9935,0,0,0,0,0,0,
650,442.1711991199788,7.9734225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,660.31177,576.06476,581.23706,0,0,0,0,0,0,
651,250.58150936562717,7.989672,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.59924,440.18777,413.61005,
652,500.1550114474207,7.9955444,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.8916,399.72797,401.57135,
653,494.1159067058909,8.005417,,,,,,,,,,,0,0,0,107.28412,169.57463,146.32591,590.0285,538.17145,681.98004,0,0,0,0,0,0,0,0,0,
654,331.6171956527364,8.016878,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,945.0198,750.383,932.0133,0,0,0,
655,310.07089716620135,8.027546,,,,,,,,,,,0,0,0,686.4114,730.8463,704.9298,0,0,0,558.245,714.2467,684.104,0,0,0,314.17807,281.51608,315.0567,
656,598.2134913487026,8.028822,,,,,,,,,,,0,0,0,616.79895,503.56674,490.7593,0,0,0,600.0806,473.0872,500.1521,0,0,0,0,0,0,
657,581.1863194409435,8.028847,,,,,,,,,,,0,0,0,683.2106,581.2771,581.7728,0,0,0,519.4441,539.4242,509.92252,0,0,0,0,0,0,
658,603.1683579680206,8.034433,,,,,,,,,,,0,0,0,0,0,0,0,0,0,591.8381,592.3901,613.43823,0,0,0,391.72455,308.42917,319.1028,
659,541.2657809408296,8.037373,,,,,,,,,,,0,0,0,0,0,0,0,0,0,396.4431,397.45844,359.9358,0,0,0,6311.9106,5902.2583,5660.567,
660,388.16044489765665,8.040963,,,,,,,,,,,0,0,0,0,0,0,443.47574,379.89203,371.57645,254.98586,222.66107,200.92874,0,0,0,0,0,0,
661,231.0499177852279,8.049767,,,,,,,,,,,0,0,0,0,0,0,258.38467,225.63394,203.7763,0,0,0,0,0,0,0,0,0,
662,475.1423771726656,8.067189,,,,,,,,,,,0,0,0,0,0,0,3831.2395,3201.4614,3682.6191,0,0,0,0,0,0,0,0,0,
663,551.1032284675131,8.083706,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.11737,181.76015,159.81108,
664,535.1076906371081,8.083922,,,,,,,,,,,0,0,0,382.23624,384.67545,327.75623,0,0,0,0,0,0,0,0,0,0,0,0,
665,304.2054454594848,8.112948,,,,,,,,,,,0,0,0,703.5473,525.157,604.40204,566.1156,554.6361,656.53296,769.6739,652.5962,608.3368,688.19354,729.7806,830.5199,0,0,0,
666,153.12749276767525,8.154538,,,,,,,,,,,0,0,0,0,0,0,465.8451,436.0737,410.4074,0,0,0,0,0,0,0,0,0,
667,355.1724489095748,8.154538,,,,,,,,,,,0,0,0,0,0,0,277.88556,226.61111,253.55768,0,0,0,0,0,0,0,0,0,
668,345.09704280314094,8.163716,,,,,,,,,,,0,0,0,1071.9087,1015.9719,1045.6843,0,0,0,432.16074,480.0615,442.0542,0,0,0,0,0,0,
669,563.1519240277245,8.188305,,,,,,,,,,,0,0,0,0,0,0,1741.913,1849.1466,1866.9152,0,0,0,343.4376,396.57397,330.5404,0,0,0,
